,id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,도로폭_평균,도로길이_평균,신호등개수,어린이보호구역수,교차로수,경사도,과속방지턱개수,안전센터근처여부,2.5도로폭이하개수,출동취약지수,신호현시지수
140,3136,1119912.5608,1673598.552,1120212.5608,1673298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
141,3137,1119912.5608,1673298.552,1120212.5608,1672998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
142,3138,1119912.5608,1672998.552,1120212.5608,1672698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
143,3139,1119912.5608,1672698.552,1120212.5608,1672398.552,14,26440,강서구,33,26440,116,0.1,0.00033219163516068047,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0196678083648394,6.019667808364839
144,3140,1119912.5608,1672398.552,1120212.5608,1672098.552,14,26440,강서구,33,26440,116,0.10233541666666666,0.0004374294068998109,0.0,0.0,0.0,0.3,0.0,0.0,0.012345679012345678,0.44622301812396437,5.446223018123964
145,3141,1119912.5608,1672098.552,1120212.5608,1671798.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.0008364839319470699,0.0,0.0,0.0,0.3,0.0,0.0,0.012345679012345678,0.5700277135989171,5.570027713598917
146,3142,1119912.5608,1671798.552,1120212.5608,1671498.552,14,26440,강서구,33,26440,116,0.0547619,0.0016965382797731567,0.0,0.0,0.0,0.6,0.0,0.0,0.07407407407407407,1.2849172269054119,6.284917226905412
147,3143,1119912.5608,1671498.552,1120212.5608,1671198.552,14,26440,강서구,33,26440,116,0.058333333333333334,0.0015174949787334594,0.0,0.0,0.0,0.15,0.0,0.0,0.07407407407407407,0.37866769020645175,5.378667690206452
148,3144,1119912.5608,1671198.552,1120212.5608,1670898.552,14,26440,강서구,33,26440,116,0.05538471666666667,0.0009771981332703213,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.08451549705191484,5.084515497051915
149,3145,1119912.5608,1670898.552,1120212.5608,1670598.552,14,26440,강서구,33,26440,116,0.13625666666666666,0.016512443761814745,0.0,0.0,0.0,0.07,0.0,0.0,0.024691358024691357,-0.06004604870008635,4.9399539512999135
150,3146,1119912.5608,1670598.552,1120212.5608,1670298.552,14,26440,강서구,33,26440,116,0.21666666666666667,0.0013423156899810963,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-0.2513423156899811,4.748657684310019
151,3147,1119912.5608,1670298.552,1120212.5608,1669998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
152,3284,1120212.5608,1685598.552,1120512.5608,1685298.552,14,26440,강서구,33,26440,116,0.4166666666666667,0.025437145557655954,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.424562854442344,5.424562854442344
153,3285,1120212.5608,1685298.552,1120512.5608,1684998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
154,3286,1120212.5608,1684998.552,1120512.5608,1684698.552,14,26440,강서구,33,26440,116,0.22017083333333334,0.003603150992438563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3999106509924386,3.600089349007561
155,3287,1120212.5608,1684698.552,1120512.5608,1684398.552,14,26440,강서구,33,26440,116,0.39166666666666666,0.00857868620037807,0.0,0.0,0.0,0.07,0.0,1.0,0.0,-3.5735786862003778,1.4264213137996222
156,3288,1120212.5608,1684398.552,1120512.5608,1684098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
157,3289,1120212.5608,1684098.552,1120512.5608,1683798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
158,3290,1120212.5608,1683798.552,1120512.5608,1683498.552,14,26440,강서구,33,26440,116,0.26666666666666666,0.0028426275992438563,0.0,0.0,0.0,0.07,0.0,1.0,0.0,-3.3428426275992438,1.6571573724007562
159,3291,1120212.5608,1683498.552,1120512.5608,1683198.552,14,26440,강서구,33,26440,116,0.26666666666666666,0.0028426275992438563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.517157372400756,6.5171573724007565
160,3292,1120212.5608,1683198.552,1120512.5608,1682898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
161,3293,1120212.5608,1682898.552,1120512.5608,1682598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
162,3294,1120212.5608,1682598.552,1120512.5608,1682298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
163,3306,1120212.5608,1678998.552,1120512.5608,1678698.552,14,26440,강서구,33,26440,116,0.6679666666666667,0.011427221172022684,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.9537672211720228,4.046232778827977
164,3320,1120212.5608,1674798.552,1120512.5608,1674498.552,14,26440,강서구,33,26440,116,0.21666666666666667,0.0013423156899810963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3913423156899811,4.608657684310019
165,3321,1120212.5608,1674498.552,1120512.5608,1674198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
166,3322,1120212.5608,1674198.552,1120512.5608,1673898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
167,3323,1120212.5608,1673898.552,1120512.5608,1673598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
168,3324,1120212.5608,1673598.552,1120512.5608,1673298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
169,3325,1120212.5608,1673298.552,1120512.5608,1672998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
170,3326,1120212.5608,1672998.552,1120512.5608,1672698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
171,3327,1120212.5608,1672698.552,1120512.5608,1672398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
172,3328,1120212.5608,1672398.552,1120512.5608,1672098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
173,3329,1120212.5608,1672098.552,1120512.5608,1671798.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.004182651228733459,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,1.1666815463021305,6.16668154630213
174,3330,1120212.5608,1671798.552,1120512.5608,1671498.552,14,26440,강서구,33,26440,116,0.06333333333333332,0.0030672783553875233,0.0,0.0,0.0,0.15,0.0,0.0,0.04938271604938271,0.3063895117680693,5.306389511768069
175,3331,1120212.5608,1671498.552,1120512.5608,1671198.552,14,26440,강서구,33,26440,116,0.14583333333333334,0.020983577504725896,0.0,0.0,0.0,0.07,0.0,0.0,0.024691358024691357,-0.08175518244299751,4.918244817557002
176,3332,1120212.5608,1671198.552,1120512.5608,1670898.552,14,26440,강서구,33,26440,116,0.14416249999999997,0.02103765713610586,0.0,0.0,0.0,0.07,0.0,0.0,0.024691358024691357,-0.07880176207437742,4.921198237925623
177,3333,1120212.5608,1670898.552,1120512.5608,1670598.552,14,26440,강서구,33,26440,116,0.19832916666666664,0.021368550330812853,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-0.23836105033081278,4.761638949669187
178,3334,1120212.5608,1670598.552,1120512.5608,1670298.552,14,26440,강서구,33,26440,116,0.21666666666666667,0.0013423156899810963,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8086576843100188,5.808657684310019
179,3335,1120212.5608,1670298.552,1120512.5608,1669998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
180,3336,1120212.5608,1669998.552,1120512.5608,1669698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
181,3339,1120212.5608,1669098.552,1120512.5608,1668798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
182,3340,1120212.5608,1668798.552,1120512.5608,1668498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
183,3341,1120212.5608,1668498.552,1120512.5608,1668198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
184,3472,1120512.5608,1685598.552,1120812.5608,1685298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
185,3473,1120512.5608,1685298.552,1120812.5608,1684998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
186,3474,1120512.5608,1684998.552,1120812.5608,1684698.552,14,26440,강서구,33,26440,116,0.25,0.0036200378071833644,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.2536200378071833,2.7463799621928167
187,3475,1120512.5608,1684698.552,1120812.5608,1684398.552,14,26440,강서구,33,26440,116,0.39166666666666666,0.00857868620037807,0.0,0.0,0.2,0.07,0.0,1.0,0.0,-3.313578686200378,1.686421313799622
188,3476,1120512.5608,1684398.552,1120812.5608,1684098.552,14,26440,강서구,33,26440,116,0.2,0.0007301512287334593,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.1607301512287336,2.8392698487712664
189,3477,1120512.5608,1684098.552,1120812.5608,1683798.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.0040335538752362945,0.0,0.0,0.0,0.07,0.0,1.0,0.0,-3.464033553875236,1.535966446124764
190,3478,1120512.5608,1683798.552,1120812.5608,1683498.552,14,26440,강서구,33,26440,116,0.26666666666666666,0.0028426275992438563,0.0,0.0,0.2,0.07,0.0,1.0,0.0,-3.082842627599244,1.917157372400756
191,3479,1120512.5608,1683498.552,1120812.5608,1683198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,4.0
192,3480,1120512.5608,1683198.552,1120812.5608,1682898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
193,3481,1120512.5608,1682898.552,1120812.5608,1682598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
194,3482,1120512.5608,1682598.552,1120812.5608,1682298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
195,3492,1120512.5608,1679598.552,1120812.5608,1679298.552,14,26440,강서구,33,26440,116,0.25,0.0038681474480151226,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.19386814744801512,4.806131852551985
196,3493,1120512.5608,1679298.552,1120812.5608,1678998.552,14,26440,강서구,33,26440,116,0.30555555,0.005342627599243856,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.29534261759924385,4.7046573824007565
197,3494,1120512.5608,1678998.552,1120812.5608,1678698.552,14,26440,강서구,33,26440,116,0.35025999999999996,0.004145085066162571,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.3746130850661625,4.625386914933838
198,3495,1120512.5608,1678698.552,1120812.5608,1678398.552,14,26440,강서구,33,26440,116,0.41731666666666667,0.007056947069943288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7582269470699433,4.241773052930057
199,3506,1120512.5608,1675398.552,1120812.5608,1675098.552,14,26440,강서구,33,26440,116,0.4,0.009748426275992437,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,-3.6862701654064276,1.4224254867674864
200,3507,1120512.5608,1675098.552,1120812.5608,1674798.552,14,26440,강서구,33,26440,116,0.21666666666666667,0.0013423156899810963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.391342315689981,1.6086576843100189
201,3508,1120512.5608,1674798.552,1120812.5608,1674498.552,14,26440,강서구,33,26440,116,0.21666666666666667,0.0013423156899810963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.391342315689981,1.6086576843100189
202,3509,1120512.5608,1674498.552,1120812.5608,1674198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
203,3510,1120512.5608,1674198.552,1120812.5608,1673898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
204,3511,1120512.5608,1673898.552,1120812.5608,1673598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
205,3512,1120512.5608,1673598.552,1120812.5608,1673298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
206,3513,1120512.5608,1673298.552,1120812.5608,1672998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
207,3514,1120512.5608,1672998.552,1120812.5608,1672698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
208,3515,1120512.5608,1672698.552,1120812.5608,1672398.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.004182651228733459,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,1.1666815463021305,6.16668154630213
209,3516,1120512.5608,1672398.552,1120812.5608,1672098.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.004182651228733459,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,1.1666815463021305,6.16668154630213
210,3517,1120512.5608,1672098.552,1120812.5608,1671798.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.004182651228733459,0.0,0.0,0.0,0.6,0.0,0.0,0.024691358024691357,1.1975457438329948,6.197545743832995
211,3518,1120512.5608,1671798.552,1120812.5608,1671498.552,14,26440,강서구,33,26440,116,0.13333333333333333,0.028310568683837425,0.0,0.0,0.0,0.15,0.0,0.0,0.024691358024691357,0.09341782637789096,5.093417826377891
212,3519,1120512.5608,1671498.552,1120812.5608,1671198.552,14,26440,강서구,33,26440,116,0.18166249999999998,0.021493706285444232,0.0,0.0,0.0,0.3,0.0,0.0,0.012345679012345678,0.28237799124542,5.28237799124542
213,3520,1120512.5608,1671198.552,1120812.5608,1670898.552,14,26440,강서구,33,26440,116,0.17665,0.004991838374291115,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2770381616257088,5.2770381616257085
214,3521,1120512.5608,1670898.552,1120812.5608,1670598.552,14,26440,강서구,33,26440,116,0.17665,0.004991838374291115,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8770381616257088,5.877038161625709
215,3522,1120512.5608,1670598.552,1120812.5608,1670298.552,14,26440,강서구,33,26440,116,0.19665833333333332,0.0031670770321361058,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8428479229678638,5.842847922967864
216,3523,1120512.5608,1670298.552,1120812.5608,1669998.552,14,26440,강서구,33,26440,116,0.19665833333333332,0.0031670770321361058,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8428479229678638,5.842847922967864
217,3524,1120512.5608,1669998.552,1120812.5608,1669698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
218,3526,1120512.5608,1669398.552,1120812.5608,1669098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
219,3527,1120512.5608,1669098.552,1120812.5608,1668798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
220,3528,1120512.5608,1668798.552,1120812.5608,1668498.552,14,26440,강서구,33,26440,116,0.175,0.0022550200850661624,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-0.17725502008506616,4.822744979914934
221,3529,1120512.5608,1668498.552,1120812.5608,1668198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
222,3530,1120512.5608,1668198.552,1120812.5608,1667898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
223,3531,1120512.5608,1667898.552,1120812.5608,1667598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
224,3532,1120512.5608,1667598.552,1120812.5608,1667298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
225,3660,1120812.5608,1685598.552,1121112.5608,1685298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
226,3661,1120812.5608,1685298.552,1121112.5608,1684998.552,14,26440,강서구,33,26440,116,0.25,0.0024574669187145556,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.2524574669187145,2.7475425330812855
227,3662,1120812.5608,1684998.552,1121112.5608,1684698.552,14,26440,강서구,33,26440,116,0.25,0.0036200378071833644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4536200378071833,3.546379962192817
228,3663,1120812.5608,1684698.552,1121112.5608,1684398.552,14,26440,강서구,33,26440,116,0.34444445,0.006006616257088846,0.0,0.0,0.0,0.07,0.0,1.0,0.0,-3.486006626257089,1.513993373742911
229,3664,1120812.5608,1684398.552,1121112.5608,1684098.552,14,26440,강서구,33,26440,116,0.26111111666666664,0.0018753938256143665,0.2391304347826087,0.0,0.0,0.07,0.0,1.0,0.0,-2.853614534260397,3.342037639652646
230,3665,1120812.5608,1684098.552,1121112.5608,1683798.552,14,26440,강서구,33,26440,116,0.26111111666666664,0.00249054820415879,0.0,0.0,0.2,0.07,0.0,1.0,0.0,-3.0724905582041586,1.9275094417958414
231,3666,1120812.5608,1683798.552,1121112.5608,1683498.552,14,26440,강서구,33,26440,116,0.21813333333333332,0.0019608175803402642,0.0,0.0,0.0,0.07,0.0,1.0,0.0,-3.2546008175803403,1.7453991824196597
232,3667,1120812.5608,1683498.552,1121112.5608,1683198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,4.0
233,3668,1120812.5608,1683198.552,1121112.5608,1682898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,4.0
234,3669,1120812.5608,1682898.552,1121112.5608,1682598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
235,3670,1120812.5608,1682598.552,1121112.5608,1682298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
236,3671,1120812.5608,1682298.552,1121112.5608,1681998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
237,3680,1120812.5608,1679598.552,1121112.5608,1679298.552,14,26440,강서구,33,26440,116,0.25,0.0024421077504725897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4524421077504726,4.547557892249527
238,3681,1120812.5608,1679298.552,1121112.5608,1678998.552,14,26440,강서구,33,26440,116,0.2857142833333333,0.0026336753993383743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5169193853993383,4.483080614600661
239,3682,1120812.5608,1678998.552,1121112.5608,1678698.552,14,26440,강서구,33,26440,116,0.28125,0.0024855269376181472,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2487355269376181,4.751264473062382
240,3683,1120812.5608,1678698.552,1121112.5608,1678398.552,14,26440,강서구,33,26440,116,0.34542381666666666,0.0043792195510396975,0.021739130434782608,0.0,0.2,0.0,0.0,0.0,0.0,-0.3226638286814745,4.78603182349244
241,3684,1120812.5608,1678398.552,1121112.5608,1678098.552,14,26440,강서구,33,26440,116,0.45898333333333335,0.006415406427221172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8325854064272212,4.167414593572778
242,3693,1120812.5608,1675698.552,1121112.5608,1675398.552,14,26440,강서구,33,26440,116,0.5833333333333334,0.01815453686200378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.068154536862004,0.9318454631379964
243,3694,1120812.5608,1675398.552,1121112.5608,1675098.552,14,26440,강서구,33,26440,116,0.4,0.009748426275992437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7297484262759926,1.2702515737240074
244,3695,1120812.5608,1675098.552,1121112.5608,1674798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
245,3696,1120812.5608,1674798.552,1121112.5608,1674498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
246,3697,1120812.5608,1674498.552,1121112.5608,1674198.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.477797731568998,2.522202268431002
247,3698,1120812.5608,1674198.552,1121112.5608,1673898.552,14,26440,강서구,33,26440,116,0.18333333333333332,0.039236767485822305,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,0.8616274300450418,5.861627430045042
248,3699,1120812.5608,1673898.552,1121112.5608,1673598.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,0.15,0.0,0.0,0.0,-0.3777977315689981,4.622202268431002
249,3700,1120812.5608,1673598.552,1121112.5608,1673298.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.07779773156899811,4.922202268431002
250,3701,1120812.5608,1673298.552,1121112.5608,1672998.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3222022684310017,6.322202268431002
251,3702,1120812.5608,1672998.552,1121112.5608,1672698.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3222022684310017,6.322202268431002
252,3703,1120812.5608,1672698.552,1121112.5608,1672398.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.07779773156899811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3222022684310017,6.322202268431002
253,3704,1120812.5608,1672398.552,1121112.5608,1672098.552,14,26440,강서구,33,26440,116,0.18333333333333332,0.040990191398865776,0.0,0.0,0.0,1.0,0.0,0.0,0.012345679012345678,1.6598740061319985,6.659874006131998
254,3705,1120812.5608,1672098.552,1121112.5608,1671798.552,14,26440,강서구,33,26440,116,0.18333333333333332,0.040990191398865776,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,0.8598740061319984,5.8598740061319985
255,3706,1120812.5608,1671798.552,1121112.5608,1671498.552,14,26440,강서구,33,26440,116,0.18333333333333332,0.04037452741020794,0.0,0.0,0.0,0.6,0.0,0.0,0.012345679012345678,0.8604896701206561,5.860489670120656
256,3707,1120812.5608,1671498.552,1121112.5608,1671198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
257,3708,1120812.5608,1671198.552,1121112.5608,1670898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
258,3709,1120812.5608,1670898.552,1121112.5608,1670598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
259,3710,1120812.5608,1670598.552,1121112.5608,1670298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
260,3711,1120812.5608,1670298.552,1121112.5608,1669998.552,14,26440,강서구,33,26440,116,0.19665833333333332,0.0031670770321361058,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8428479229678638,5.842847922967864
261,3712,1120812.5608,1669998.552,1121112.5608,1669698.552,14,26440,강서구,33,26440,116,0.19665833333333332,0.0031670770321361058,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.24284792296786387,5.242847922967864
262,3713,1120812.5608,1669698.552,1121112.5608,1669398.552,14,26440,강서구,33,26440,116,0.15332778333333333,0.0022972700070888466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27828728000708886,4.721712719992911
263,3714,1120812.5608,1669398.552,1121112.5608,1669098.552,14,26440,강서구,33,26440,116,0.13333333333333333,0.0009251748582230622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24092517485822304,4.759074825141777
264,3715,1120812.5608,1669098.552,1121112.5608,1668798.552,14,26440,강서구,33,26440,116,0.13333333333333333,0.0019507852859168239,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3580492147140832,5.358049214714083
265,3716,1120812.5608,1668798.552,1121112.5608,1668498.552,14,26440,강서구,33,26440,116,0.08888888333333332,0.001310170526937618,0.0,0.0,0.0,0.15,0.0,0.0,0.012345679012345678,0.16955403700392657,5.169554037003927
266,3717,1120812.5608,1668498.552,1121112.5608,1668198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
267,3718,1120812.5608,1668198.552,1121112.5608,1667898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
268,3719,1120812.5608,1667898.552,1121112.5608,1667598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
269,3720,1120812.5608,1667598.552,1121112.5608,1667298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
270,3848,1121112.5608,1685598.552,1121412.5608,1685298.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.22629017013232514,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.626290170132325,2.373709829867675
271,3849,1121112.5608,1685298.552,1121412.5608,1684998.552,14,26440,강서구,33,26440,116,0.16891666666666666,0.0014199669187145555,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.1054699669187147,2.8945300330812853
272,3850,1121112.5608,1684998.552,1121412.5608,1684698.552,14,26440,강서구,33,26440,116,0.25062083333333335,0.001812632915879017,0.0,0.0,0.2,0.6,0.0,1.0,0.0,-1.992930132915879,3.007069867084121
273,3851,1121112.5608,1684698.552,1121412.5608,1684398.552,14,26440,강서구,33,26440,116,0.2857142833333333,0.003459357277882797,0.0,0.0,0.2,0.07,0.0,1.0,0.0,-3.1177450672778826,1.8822549327221174
